10,100
10,99
10,100
10,99
10,99
10,99
10,99
10,99
10,99
10,99
10,99
10,98
10,99
10,99
10,98
10,98
10,98
10,97
10,97
10,97
10,95
10,94
10,94
10,94
10,94
10,95
10,96
10,96
7,96
7,96
7,96
7,96
7,96
7,96
7,97
7,97
7,96
7,96
7,96
7,96
6,95
6,97
6,97
6,97
6,97
6,97
6,97
6,97
6,98
6,98
6,98
6,97
6,96
6,96
6,96
5,96
6,96
6,96
6,96
6,96
6,96
6,96
6,95
6,95
6,94
6,95
6,95
6,95
6,95
6,95
6,95
6,95
6,95
6,95
6,95
6,96
6,96
6,96
6,95
6,96
6,97
6,97
6,97
5,97
5,97
6,97
6,96
6,96
6,97
6,97
6,97
6,97
6,98
6,99
6,99
6,101
6,101
6,103
6,103
6,103
6,102
6,102
6,102
6,102
6,102
6,102
6,103
5,103
5,103
5,103
5,103
5,103
4,103
4,103
4,103
3,103
2,102
2,102
2,103
2,103
2,103
2,103
2,104
2,103
2,103
2,103
2,103
2,103
2,103
2,103
2,103
3,103
3,104
3,105
3,105
3,105
3,105
3,105
3,105
3,104
3,104
4,104
4,104
4,104
4,105
4,104
4,104
4,104
4,104
4,104
4,104
4,104
4,105
4,105
4,105
4,105
4,105
4,105
4,105
3,105
3,104
4,105
4,105
4,105
4,105
4,105
4,106
4,106
4,105
4,105
4,105
4,105
4,106
4,106
4,106
4,107
4,106
4,106
4,106
4,106
6,106
5,107
5,107
5,107
5,107
5,107
5,107
5,107
5,107
5,108
5,107
5,107
5,107
5,107
5,107
4,107
4,107
4,107
4,107
4,107
4,107
4,107
4,108
4,108
4,108
4,108
4,108
2,109
2,110
2,110
2,110
2,111
2,111
3,111
3,113
3,113
3,113
3,114
3,114
3,115
3,115
3,115
3,115
3,116
3,116
2,117
2,117
2,117
2,117
2,117
2,118
2,118
2,118
2,119
2,119
2,119
2,119
2,119
2,119
2,119
1,119
1,120
1,120
1,120
1,120
1,120
1,120
1,120
1,120
1,121
1,121
1,121
1,121
1,122
1,122
1,124
1,124
1,125
1,125
1,125
1,125
1,127
1,127
1,127
1,127
1,126
1,127
1,127
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,128
2,129
2,129
2,129
2,129
2,129
2,129
2,129
2,129
2,129
2,130
2,130
2,129
2,128
4,129
4,130
4,130
4,130
4,130
4,129
4,130
5,130
5,130
5,130
5,130
5,130
5,131
5,131
5,130
5,131
5,132
5,132
5,132
5,132
5,133
5,133
5,133
5,131
5,132
5,133
5,133
5,133
5,133
5,133
5,133
5,134
5,134
6,134
6,134
6,135
6,135
6,135
6,135
6,135
6,135
6,137
6,137
6,137
6,136
6,136
6,136
6,137
6,138
5,137
5,137
5,138
5,136
6,136
7,136
7,136
7,136
7,136
6,136
6,136
6,137
6,137
6,137
6,137
6,137
6,137
6,138
6,138
6,140
6,140
6,140
6,140
6,140
6,141
6,142
6,142
6,143
6,143
6,143
6,142
6,141
5,141
6,141
6,141
6,141
6,141
6,140
6,142
6,142
6,142
6,143
6,142
6,142
6,142
6,142
6,142
6,143
6,143
6,142
6,140
6,141
7,140
7,140
7,140
7,142
7,142
7,141
7,141
7,143
7,143
7,143
7,142
7,142
7,142
7,141
7,141
7,141
8,141
8,140
8,140
8,139
8,138
8,139
8,139
8,139
8,139
8,139
8,139
8,139
8,139
8,139
8,139
8,139
8,140
8,140
8,140
8,140
8,140
8,140
8,140
8,141
8,142
8,142
8,142
8,141
8,139
8,138
9,137
9,137
11,135
13,135
13,136
13,134
12,132
12,133
13,133
13,133
13,133
13,134
13,133
13,133
13,133
13,133
13,132
13,133
13,133
13,133
13,131
13,131
13,133
13,132
13,132
13,132
13,132
13,133
13,133
13,133
13,132
13,132
13,132
11,131
11,132
10,132
13,130
12,129
13,128
13,130
13,130
13,130
13,130
13,130
13,130
13,130
13,130
13,130
13,131
13,131
13,129
16,128
16,128
16,126
17,126
19,125
19,125
19,124
19,124
19,122
18,123
18,123
18,125
18,123
20,123
20,123
20,124
20,123
19,123
19,123
23,122
27,121
32,119
32,120
32,119
32,118
32,118
32,118
31,118
31,118
31,118
31,118
31,116
31,114
31,112
30,112
29,112
29,112
28,112
28,111
27,110
27,107
26,108
26,106
25,106
25,106
25,105
25,104
22,102
20,102
20,102
20,102
20,100
20,101
20,101
20,101
20,101
20,101
20,101
20,101
19,100
19,100
19,99
19,99
19,98
19,98
19,98
18,97
17,96
16,96
16,97
16,97
16,94
19,92
19,93
19,92
19,92
19,90
18,90
18,90
18,89
18,89
18,92
17,91
17,92
17,92
17,91
17,90
22,87
27,87
27,87
27,86
27,85
27,85
27,85
27,84
27,84
27,83
27,82
27,81
27,81
27,79
27,79
27,79
27,79
27,79
27,77
27,77
27,77
26,76
25,71
25,71
25,71
25,71
25,71
24,71
24,71
24,71
24,69
24,69
24,69
22,68
22,68
22,68
22,68
22,68
22,65
21,65
21,63
26,62
26,61
25,61
24,60
24,59
24,59
23,59
21,58
21,58
21,57
21,57
21,57
20,56
20,57
20,56
20,56
19,57
18,57
18,57
18,55
18,56
17,54
17,53
17,52
17,52
17,52
17,52
16,51
15,51
15,51
18,51
18,50
18,50
18,50
17,49
16,47
16,47
16,47
15,46
15,46
15,46
15,46
15,46
15,46
15,45
16,45
16,45
16,44
16,43
15,42
15,42
14,42
14,40
14,38
14,38
14,37
14,37
12,37
12,37
12,37
12,37
12,38
12,38
11,37
11,37
11,37
11,37
11,36
11,36
11,36
11,35
11,35
10,36
10,36
10,36
10,36
10,35
15,34
15,32
17,32
17,32
17,32
17,32
15,33
15,33
15,33
15,33
14,33
14,33
14,32
13,31
15,31
15,31
15,30
15,30
15,30
15,30
15,30
15,30
15,29
15,29
15,29
15,29
15,29
14,28
14,28
13,28
13,28
13,28
13,28
13,28
13,27
14,27
13,27
13,28
13,28
13,28
13,28
12,28
12,28
12,28
12,27
12,28
12,28
12,28
12,28
11,28
11,27
10,27
10,27
10,27
10,27
10,27
10,26
10,26
13,26
13,25
13,25
13,25
13,25
13,25
13,25
13,25
13,24
13,24
13,24
12,25
11,26
11,25
11,25
11,25
11,25
11,25
11,25
11,25
11,25
10,25
9,24
9,24
9,23
9,23
9,23
6,23
6,23
6,23
6,23
6,23
6,23
6,23
5,23
5,24
5,24
5,24
4,24
4,24
4,24
4,23
4,24
4,24
3,24
3,24
3,24
3,23
4,23
3,23
3,23
3,23
3,24
3,24
3,24
3,24
3,24
3,23
3,23
5,23
5,23
5,23
5,23
5,23
5,23
5,22
5,22
5,22
5,22
5,22
5,22
5,22
5,22
5,22
5,22
5,22
4,22
4,22
4,22
4,22
4,21
5,21
5,21
5,21
5,22
5,22
5,22
5,22
5,22
5,22
5,22
5,22
5,22
5,22
5,22
5,22
5,21
5,21
5,21
5,20
5,20
5,20
5,20
5,20
5,20
5,19
5,18
5,18
5,18
5,18
5,18
5,18
5,18
5,18
5,17
5,17
5,17
5,17
5,17
5,17
5,17
5,16
5,16
5,16
5,16
5,16
5,16
6,16
6,16
6,15
6,15
6,15
6,15
6,15
6,14
7,14
7,14
7,14
7,14
7,14
7,13
6,13
6,13
6,12
6,12
6,12
6,12
6,12
6,11
6,11
6,11
6,11
6,11
6,11
6,11
6,11
6,11
5,11
5,11
5,11
5,11
5,11
5,11
4,11
4,11
4,10
4,10
4,10
4,10
4,10
4,10
5,10
5,10
5,10
5,10
4,10
4,10
4,10
4,10
4,10
4,10
3,10
3,10
2,10
