10,100
10,98
10,98
10,101
10,102
10,101
10,103
10,105
10,106
10,105
10,107
10,109
10,111
10,113
10,112
11,112
11,111
11,111
11,113
11,113
11,112
11,113
11,114
11,114
11,114
11,115
11,117
11,116
7,115
7,115
7,116
7,119
7,119
7,121
7,121
8,122
8,122
8,122
8,122
8,122
8,125
8,125
8,129
8,130
8,131
8,133
8,133
8,133
8,137
8,139
8,141
8,143
8,143
8,145
10,146
10,148
10,151
10,153
10,153
10,153
10,154
10,155
9,154
10,155
10,155
10,153
10,152
10,152
11,150
10,149
10,144
9,143
8,141
8,143
8,142
8,136
8,135
8,139
8,138
9,138
9,135
9,134
9,129
9,128
12,127
12,125
12,122
12,120
12,119
12,120
12,117
12,116
12,116
12,115
13,113
13,111
13,111
13,112
12,111
12,109
12,107
12,105
12,104
12,107
12,105
12,105
12,104
12,104
12,102
12,103
12,105
11,103
11,103
11,103
11,103
11,101
11,101
11,101
11,101
11,100
11,100
10,100
10,101
10,101
8,102
8,103
8,104
8,103
8,103
7,104
10,103
10,103
10,103
10,104
10,102
10,101
10,103
10,102
10,101
9,101
9,101
9,98
8,96
8,93
8,92
8,93
8,91
8,90
8,90
8,87
8,87
8,86
8,84
8,86
7,83
8,82
8,81
8,80
8,80
8,79
8,78
8,79
8,79
8,79
8,81
8,81
8,81
8,82
8,81
8,79
8,79
8,78
8,78
8,77
8,75
8,75
7,77
7,75
7,74
7,73
7,70
7,69
8,70
8,70
8,68
8,67
8,66
10,67
10,67
10,66
10,66
10,64
10,63
10,63
10,62
10,63
10,63
10,64
10,63
10,62
10,62
10,62
10,64
10,63
11,60
11,59
11,59
11,60
13,57
13,57
14,57
14,56
14,57
14,55
14,53
15,53
14,52
14,52
14,52
14,51
14,51
13,51
13,51
13,49
13,48
13,48
13,47
13,45
13,43
13,42
13,43
11,44
11,43
11,41
10,39
9,40
9,39
9,40
9,41
9,42
9,43
9,43
8,43
8,44
8,44
8,44
8,44
8,44
8,44
8,43
8,43
8,42
8,41
8,41
7,39
9,39
9,39
9,39
9,41
9,42
9,42
9,43
8,43
8,43
7,44
7,39
7,38
7,38
8,38
7,38
7,38
6,39
6,40
6,40
6,40
6,41
6,39
6,39
8,39
8,37
8,37
8,37
8,37
8,37
8,37
8,37
8,36
8,34
7,33
7,33
7,33
7,32
7,32
7,32
7,35
6,34
8,32
8,30
8,28
8,28
8,28
7,28
7,29
7,28
7,28
6,28
6,28
6,28
6,28
6,27
6,28
5,27
5,26
5,26
5,26
5,25
7,25
7,25
7,25
7,24
7,24
7,23
7,23
7,23
7,23
7,22
7,22
7,22
7,22
7,23
7,24
6,23
6,23
5,23
5,23
5,23
5,23
5,22
5,22
5,23
5,22
5,23
6,23
5,22
5,23
5,23
5,23
5,23
5,23
5,23
5,23
4,24
4,24
4,24
4,24
4,23
4,23
4,23
4,21
4,19
4,19
4,20
4,20
4,19
4,19
4,18
4,18
4,18
4,19
4,19
4,19
4,19
4,19
4,19
4,19
4,19
4,18
4,18
4,18
4,18
4,17
4,17
4,16
4,16
4,16
4,16
4,16
4,16
4,15
4,17
4,17
4,18
4,18
4,18
4,18
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,17
4,16
4,16
4,15
4,15
4,15
4,16
4,16
4,16
4,15
4,14
4,15
4,15
3,15
3,15
3,15
3,15
3,15
3,15
3,16
3,16
2,16
1,16
1,16
1,16
1,16
1,16
1,16
1,16
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,15
1,13
2,13
2,13
2,13
2,13
2,13
2,13
2,13
2,12
2,12
2,13
2,14
2,14
2,14
2,14
2,14
2,14
2,14
2,14
2,14
2,14
2,14
2,14
2,14
2,14
2,14
2,14
2,14
1,14
1,13
1,13
1,13
1,13
1,13
1,13
1,13
0,13
